Timestamp,Oletko palkansaaja vai laskuttaja?,Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2023 jälkeen?,Ikä,Sukupuoli,Työkokemus alalta (vuosina),Koulutustaustasi,Tulojen muutos viime vuodesta (%),Montako vuotta olet tehnyt laskuttavaa työtä alalla?,Mitä palveluja tarjoat?,"Tuntilaskutus (ALV 0%, euroina)","Vuosilaskutus (ALV 0%, euroina)",Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?,Mistä asiakkaat ovat?,Työpaikka,Missä kaupungissa työpaikkasi pääasiallinen toimisto sijaitsee?,Millaisessa yrityksessä työskentelet?,Työaika,Kuinka suuren osan ajasta teet lähityönä toimistolla?,Rooli / titteli,"Kuukausipalkka (brutto, euroina)","Vuositulot (sis. bonukset, osingot yms, euroina)",Vapaa kuvaus kokonaiskompensaatiomallista,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?,Vapaa sana,Palautetta kyselystä ja ideoita ensi vuoden kyselyyn
15/10/2024 20:12:21,Palkansaaja,En,21-25,Mies,3.0,TTk Kandidaatti,30.0,,,,,,,Visma Solutions,Lappeenranta,"Tuotetalossa, jonka core-bisnes on softa",80.0,90.0,Fullstack developer (react + .Net + MSQL),2300.0,30000.0,Palkka,Kyllä,,
15/10/2024 21:43:50,Palkansaaja,En,31-35,,12.0,Diplomi-insinööri,0.0,,,,,,,,Tampere,Konsulttitalossa,100.0,40.0,Full-stack developer,6700.0,85000.0,,Kyllä,,
16/10/2024 08:23:49,Palkansaaja,En,31-35,Mies,8.0,"FM, tietojenkäsittelytiede",0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,90.0,Software Developer,5200.0,62400.0,Pieni mahdollisuus pienestä bonuksesta,"Rooliin varmaan ihan ok, rooli vaan ei vastaa osaamistani",,
16/10/2024 08:44:18,Palkansaaja,En,26-30,Mies,4.0,IT-tradenomi,10.0,,,,,,,Relex solutions oy,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,99.0,DevOps engineer,4510.0,58000.0,,Ei,,
16/10/2024 08:45:39,Palkansaaja,En,31-35,Mies,5.0,Diplomi-insinööri (Tietotekniikka),5.3,,,,,,,Relex Oy,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,Senior Software Developer,5365.0,69660.0,Kuukausipalkka + puhelin etu ja liittymä + nettiliittymä (puolet) + osittainen lounasetu,Kyllä,,
16/10/2024 09:01:28,Palkansaaja,En,31-35,Mies ,10.0,Tekniikan tohtori,2.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",80.0,1.0,Senior algorithm engineer ,5600.0,0.0,,En tiedä. Luultavasti alle.,,
16/10/2024 09:20:53,Palkansaaja,En,26-30,nainen,4.0,diplomi-insinööri,5.0,,,,,,,,Turku,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,80.0,Frontend developer,4200.0,50400.0,,Ei,,
16/10/2024 09:25:55,Palkansaaja,En,46-50,Mies,14.0,Insinööri,1.0,,,,,,,,Tampere,Konsulttitalossa,80.0,0.0,Web Developer,3867.0,50750.0,,Kyllä,,
16/10/2024 09:48:53,Palkansaaja,En,36-40,Nainen,20.0,Insinööri (amk),12.0,,,,,,,OrangIT,"PK-Seutu (Helsinki, Espoo, Vantaa)",Ylläpitotalossa,100.0,20.0,Senior software developer,6000.0,75000.0,,Kyllä,,
16/10/2024 09:53:34,Palkansaaja,En,41-45,Mies,18.0,Maisteri,6.0,,,,,,,Relex,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Director of engineering,7700.0,3000.0,,Ei,,
16/10/2024 10:10:04,Palkansaaja,En,36-40,Miekkonen,15.0,Diplomi-insinööri,5.0,,,,,,,Relex Solutions,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,30.0,Lead Software Developer,6450.0,1000.0,,Ei,,
16/10/2024 10:12:23,Palkansaaja,En,26-30,Mies,8.0,AMK,8.0,,,,,,,,Jyväskylä,"Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,Cloud Specialist,5500.0,0.0,,Kyllä,,
16/10/2024 10:30:01,Palkansaaja,En,46-50,Mies,24.0,"Lukio, melkein kandi, yliopisto",3.8,,,,,,,Relex,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,40.0,Lead Software Developer,7272.0,90000.0,Palkka + bonus,Kyllä,,
16/10/2024 11:11:34,Laskuttaja,En,41-45,,22.0,insinööri,-12.0,22.0,full stack,80.0,130000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,,laskutushinta putosi noin 15% vuosi sitten,
16/10/2024 11:47:02,Palkansaaja,En,36-40,Mies,1.5,Datanomi,2.0,,,,,,,,Kuopio,"Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,Tuli stack koodari,3800.0,46000.0,Firman tuloksesta riippuva bonus,Kyllä,,
16/10/2024 11:56:56,Palkansaaja,En,31-35,Mies,13.0,Datanomi,0.0,,,,,,,Mavericks,Turku,Konsulttitalossa,100.0,5.0,Senior software developer (frontend),7600.0,95000.0,,Kyllä,,
16/10/2024 11:57:15,Palkansaaja,En,31-35,Mies,10.0,KTM,1.0,,,,,,,Microsoft,Irlanti,"Tuotetalossa, jonka core-bisnes on softa",100.0,100.0,Asiakasvastaava,14200.0,170000.0,"Pohjapalkka noin puolet kokonaisuudesta, loput: myyntiprovisiota, yleisbonus pomon antamana jollain logiikalla, RSUt, autoetu rahana, employee share purchase program, eläkesäästön company match, yleisiä fringe benefittejä esim. perheelle kattava terveysvakuutus, henk koht henkivakuutus, lisäksi kaikkea pientä verrattavissa ehkä suomen kulttuuri/liikuntaseteleihin yms. Osaa vaikea laskea tähän kokonaisuuteen, mutta numerot tähän suoraan palkkakuitista ekstrapoloitu kokovuoteen verotettavien tulojen osalta.",Kyllä,,
16/10/2024 11:57:55,Palkansaaja,En,26-30,,4.0,,9.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,,Software developer,4500.0,,,,,
16/10/2024 12:23:07,Palkansaaja,En,31-35,mies,12.0,Diplomi-insinööri,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,20.0,Senior consultant,8000.0,96000.0,Prosentti laskutuksesta,Kyllä,,
16/10/2024 12:27:14,Palkansaaja,En,26-30,Nainen,3.0,Tietojenkäsittelyn tradenomi (AMK),0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,10.0,Jr Test Automation Engineer,3400.0,,,Rehellisesti sanoen en tiedä,,
16/10/2024 12:56:33,Palkansaaja,En,46-50,mies,20.0,IT-Tradenomi,0.0,,,,,,,,Hajautettu,"Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,CTO,4500.0,54000.0,,Ei,,
16/10/2024 13:13:36,Palkansaaja,En,31-35,Nainen,2.5,Artenomi,0.0,,,,,,,Certum Software Oy,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,5.0,Junior Frontend Developer,2512.0,200.0,-,Ei,-,-
16/10/2024 13:16:25,Laskuttaja,En,31-35,Mies,8.0,Tietojenkäsittely,-5.0,6.0,AI,120.0,200000.0,"Itse, Käytän välitysfirmoja","Suomesta, Ulkomailta",,,,,,,,,,,,
16/10/2024 13:41:12,Palkansaaja,En,36-40,Mies,15.0,"Alempi korkeakoulututkinto, yliopisto",4.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,10.0,Senior Full Stack Web Developer,6030.0,76000.0,,Kyllä,,
16/10/2024 14:00:37,Palkansaaja,En,36-40,Mie,12.0,AMK,-5.0,,,,,,,,Tampere,Konsulttitalossa,100.0,10.0,Senior software engineer,6500.0,83000.0,,Kyllä,,
16/10/2024 14:13:24,Palkansaaja,En,26-30,Mies,8.0,Lukio,1.0,,,,,,,Gofore,Tampere,Konsulttitalossa,100.0,2.0,Frontend developer,4030.0,50375.0,,Ei,,
16/10/2024 14:40:55,Laskuttaja,,26-30,Mies,8.0,,5.0,6.0,"Frontend, full stack ja mobiili",70.0,,Itse,Suomesta,,,,,,,,,,,,
16/10/2024 15:35:52,Palkansaaja,En,26-30,Nainen,5.0,Diplomi-insinööri,-5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,70.0,ML Engineer,4300.0,54000.0,,Ei,,
16/10/2024 15:48:07,Palkansaaja,En,41-45,mies,25.0,"Filosofian maisteri, matematiikka",10.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Lead software developer (database engine),6000.0,,,,,
16/10/2024 16:13:39,Palkansaaja,En,31-35,Muunsukupuolinen,7.0,Ylempi korkeakoulututkinto,6.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,5.0,Senior Android Developer,6890.0,87000.0,,Kyllä,,
16/10/2024 17:01:57,Palkansaaja,En,41-45,Mies,14.0,Tietojenkäsittelyn Tradenomi,6.0,,,,,,,Cirit,Tampere,Konsulttitalossa,100.0,70.0,Senior Frontend Developer,5300.0,64800.0,,Kyllä,,Kiitos taas kerran tästä kyselystä! Siitä on ollut konkreettista hyötyä palkkaneuvotteluissa jo monena vuonna
16/10/2024 19:32:51,Palkansaaja,En,31-35,Nainen,1.0,"Ravintola- ja muotoiluala, yrittämistä, nyt opiskelen ICT-insinööriksi viimeistä vuotta",0.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",70.0,40.0,Jr. Web-kehittäjä,1970.0,25000.0,,Ei,,
16/10/2024 20:25:13,Palkansaaja,En,36-40,Mies,6.0,AMK,-3.0,,,,,,,Vincit,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,10.0,Software dev / Lead dev,7400.0,93500.0,Pohja+kannustinbonukset+osa kk laskutuksesta,Kyllä,,
16/10/2024 21:22:50,Palkansaaja,En,41-45,Mies,19.0,Diplomi-insinööri,2.5,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,3.0,Senior Software Developer,6640.0,80000.0,Osakkeet,Kyllä,,
16/10/2024 21:59:40,Palkansaaja,En,36-40,mies,16.0,"Elektroniikka-asentaja, ohjelmistotekniikan ammattitutkinto",1.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,30.0,Senior/ Lead developer (Android),6100.0,79000.0,,Ei,Kiitos!,
16/10/2024 23:20:34,Palkansaaja,En,41-45,M,18.0,Tradenomi,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,100.0,Senior fullstack developer,6300.0,82000.0,,Kyllä,,
16/10/2024 23:20:57,Palkansaaja,En,36-40,mies,14.0,DI,3.4,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",80.0,90.0,Full stack software engineer,4900.0,58800.0,,Ei,,
17/10/2024 07:13:37,Palkansaaja,En,26-30,Mies,3.0,Korkeampi yliopistotutkinto,2.5,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,Development manager,4000.0,50500.0,Palkka+tulosbonus,"Vastaavanlaista roolia voi olla vaikea löytää, vaikka titteli osuisikin samaksi",,
17/10/2024 07:39:38,Palkansaaja,En,31-35,Nainen,5.0,Maisteri,2.86,,,,,,,Relex,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,10.0,Tech Lead,5800.0,,,,,
17/10/2024 08:44:18,Palkansaaja,En,36-40,Mies,13.0,Tradenomi,20.0,,,,,,,,Oulu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,10.0,Senior Backend Developer,5100.0,63750.0,Vain palkka + perus-lounasedut yms. tavanomaiset.,Kyllä,"Lokakuussa 2023 olin julkisella töissä, nyt yksityisellä, eli huima 20% nousu palkassani selittynee pitkälti sillä. Toki silloin tein 36,25-tuntista viikkoa ja lomat olivat pidempiä, jota en huomioinut, eli palkka per työtunti ei noussut noin paljon.",
17/10/2024 10:03:03,Palkansaaja,En,26-30,Nainen,3.5,,9.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,20.0,Senior software developer,4800.0,57600.0,,Kyllä,,
17/10/2024 10:26:59,Palkansaaja,En,36-40,mies,16.0,Tradenomi (BBA),0.0,,,,,,,Qalmari Oy,Salo,Konsulttitalossa,100.0,50.0,Senior Software Developer,5200.0,55000.0,mahdollisuus ostaa yrityksen osakkeita,Kyllä,,
17/10/2024 11:00:27,Palkansaaja,En,36-40,Mies,10.0,Ammattikorkea,3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,20.0,Senior Developer,6800.0,84000.0,,Kyllä,,
17/10/2024 15:36:59,Palkansaaja,En,46-50,Mies,20.0,,5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,80.0,Principal Engineer,9800.0,260000.0,Osakepalkkio,Kyllä,,
17/10/2024 16:05:33,Palkansaaja,En,41-45,M,18.0,MSc,0.0,,,,,,,,Turku,Konsulttitalossa,100.0,0.0,Senior Software Developer,7000.0,80000.0,50% laskutuksesta,Kyllä,,Työnantajan henkilöstömäärän/liikevaihtoluokan voisi lisätä vaihtoehdoksi työnantajan nimelle
17/10/2024 16:13:12,Palkansaaja,En,41-45,,15.0,Ohjelmistotekniikan insinööri AMK,,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,0.0,Frontend developer,4900.0,60000.0,,Kyllä,,
17/10/2024 19:03:29,Palkansaaja,En,,nainen,,yliopistotutkinto,,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,50.0,Lead data engineer,5500.0,68750.0,,Ei,,
18/10/2024 00:11:28,Palkansaaja,En,36-40,Mies,16.0,,0.0,,,,,,,NorthCode,,Konsulttitalossa,100.0,0.0,Senior DevOps Specialist,6500.0,,Kiinteä kuukausipalkka + bonukset,Kyllä,,
18/10/2024 08:53:18,Laskuttaja,En,36-40,Mies,13.0,Tradenomi,0.0,3.0,"fullstack, devops, arkkitehtuuri",107.0,176000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
18/10/2024 09:20:03,Palkansaaja,En,41-45,mies,24.0,"tekniikan yo (DI-linja, ei valmistunut)",0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",90.0,80.0,CTO; järjestelmä-/data-arkkitehti,6000.0,2000.0,vähemmistöomistus yrityksestä,Ei,,
18/10/2024 09:46:26,Palkansaaja,En,41-45,Mies,15.0,Filosofian maisteri,1.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,0.0,Scrum master,6000.0,77000.0,,Kyllä,,
18/10/2024 14:44:17,Palkansaaja,En,46-50,mies,25.0,Filosofian maisteri (tietojenkäsittelytiede),1.3,,,,,,,,,Konsulttitalossa,100.0,75.0,Senior Software Developer,6041.0,8640.0,bonus 2000€ + 4000€ osinkoja vuodessa,Ei,,
18/10/2024 15:31:15,Palkansaaja,En,36-40,Mies,18.0,DI,-10.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Oma softa, oma rauta ja niiden yhteispeli, ei toista ilman toista",100.0,60.0,Software engineer (Pilvibackend-koodaus ja fyysisille PC-laitteille sovelluskoodaus),5500.0,68750.0,Optiot 4 vuoden vestingillä,"Ei, mutta huomioitu optioiden määrässä ja oletus, että nousee alkuvaiheen firman kasvaessa",,
18/10/2024 16:23:08,Palkansaaja,En,36-40,Nainen,16.0,Ylioppilas,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,20.0,Senior Fullstack Developer,5700.0,70000.0,85/15. Provisio 15 asiakaslaakutuksen mukaan,Kyllä,,
18/10/2024 21:19:57,Palkansaaja,En,36-40,Mies,17.0,"Lukio, yliopisto dropout",2.0,,,,,,,Tuotetalo,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,Dev Team Lead,8050.0,96600.0,,Kyllä,,
19/10/2024 08:42:44,Palkansaaja,En,31-35,Mies,6.0,Luonnontieteiden kandidaatti,3.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Senior Product engineer,7400.0,88800.0,,Kyllä,,
19/10/2024 09:20:20,Palkansaaja,En,31-35,nainen,0.0,IT-tradenomi,,,,,,,,Capgemini,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,40.0,Junior integration developer,3300.0,42000.0,,Kyllä,,
19/10/2024 20:54:18,Palkansaaja,En,46-50,,25.0,YAmk,3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,5.0,Architect ,5500.0,70000.0,Bonarit,Kyllä,,
20/10/2024 14:58:20,Palkansaaja,En,36-40,Mies,15.0,Insinööri (amk),2.0,,,,,,,,Tampere,Konsulttitalossa,100.0,0.0,"Senior software developer, full stack",5384.0,66000.0,Tulokseen perustuva vuosibonus,Ei,,
21/10/2024 08:23:42,Palkansaaja,En,31-35,Mies,5.0,FT,8.0,,,,,,,Relex Solutions,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,Algorithm Developer,5400.0,71000.0,Bonukset palkan päälle,Kyllä,,
21/10/2024 08:32:30,Palkansaaja,En,46-50,mies,5.0,,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,0.0,Backend developer,4500.0,54400.0,,,,
21/10/2024 09:54:28,Palkansaaja,En,31-35,nainen,8.0,ei koulutusta alalle,,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,1.0,wordpress developer,3600.0,,,Kyllä,,
21/10/2024 19:56:22,Palkansaaja,En,41-45,Mies,23.0,Tietojenkäsittelytieteen maisteri,2.5,,,,,,,Relex Solutions ,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,35.0,Principal Software Developer ,7850.0,100000.0,,Kyllä,,
22/10/2024 14:47:39,Laskuttaja,"Kyllä, palkansaajasta laskuttajaksi",26-30,Mies,5.0,"Tietojenkösittely, Tradenomi",,1.0,"Fullstack, mobiili, verkkosivut",70.0,,Itse,Suomesta,,,,,,,,,,,,
22/10/2024 15:38:55,Laskuttaja,En,36-40,Miäs,16.0,DI,5.0,4.0,Fullstack + devops + cloud-native devaus ,100.0,121000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
22/10/2024 21:05:57,Palkansaaja,En,36-40,Mies,12.0,Ylempi korkeakoulututkinto,2.0,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Software Architect,7100.0,97000.0,,Kyllä,,
22/10/2024 21:46:34,Laskuttaja,En,36-40,Mies,10.0,Diplomi-insinööri,0.0,2.0,Softadevaust: bäkkäriä ja pilveä,95.0,150000.0,Käytän välitysfirmoja,Ulkomailta,,,,,,,,,,,,
22/10/2024 22:57:24,Laskuttaja,En,41-45,Mies,20.0,DI,0.0,6.0,Full stack,83.0,140000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,Hyvä kysely!
23/10/2024 05:04:12,Palkansaaja,En,26-30,Mies,6.0,,12.0,,,,,,,Futurice,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,,,,4700.0,,,Kyllä,,
23/10/2024 10:25:04,Palkansaaja,En,36-40,Mies,7.0,AMK,1.5,,,,,,,,Jyväskylä,Konsulttitalossa,80.0,0.0,web-developer,2860.0,0.0,,Kyllä,,
23/10/2024 10:50:34,Palkansaaja,En,36-40,Nainen,2.5,Tradenomi,0.0,,,,,,,,Tampere,Konsulttitalossa,100.0,50.0,Software Developer,3680.0,150.0,,En osaa sanoa,,
23/10/2024 11:45:56,Palkansaaja,En,31-35,,,,,,,,,,,,Turku,Julkinen tai kolmas sektori,100.0,20.0,Research Assistant,2327.0,28000.0,,Ei,,
23/10/2024 12:01:08,Palkansaaja,En,41-45,mies,21.0,KTM,0.0,,,,,,,,Jyväskylä,Konsulttitalossa,80.0,60.0,full-stack ohjelmistokehittäjä,4400.0,55000.0,,Kyllä,,
23/10/2024 12:04:15,Palkansaaja,En,26-30,Mies,6.0,Ammattikorkeakoulututkinto,16.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,10.0,Cloud Platform Engineer,5100.0,,Kiinteä kuukausipalkka,Kyllä,,
23/10/2024 12:26:44,Palkansaaja,En,31-35,Mies,,Liiketalouden tradenomi AMK,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,1.0,Staff Software Engineer,6518.0,81500.0,Kasvuyrityksen osinko-ohjelma isona osana kokonaiskompensaatiota palkan lisäksi,Kyllä,,"Upeaa duunia, kiitos Juhis! <3"
23/10/2024 12:49:34,Palkansaaja,En,21-25,Mies,2.0,Tekniikan-kandidaatti,15.0,,,,,,,,Tampere,Konsulttitalossa,40.0,50.0,Data Engineer,1200.0,20000.0,,Kyllä,,
23/10/2024 13:08:09,Palkansaaja,En,46-50,mies,15.0,yliopisto-opintoja,5.0,,,,,,,SAP,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Software developer,6875.0,100000.0,kk-palkka + optio- & osake-kannustimet,Kyllä,,
23/10/2024 13:50:49,Palkansaaja,En,36-40,mies,8.0,tradenomi,3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,10.0,Full stack developer,5450.0,70000.0,,Kyllä,,
23/10/2024 14:38:42,Laskuttaja,En,41-45,mies,24.0,DI,0.0,2.0,"lead development, full stack development, architecture",101.5,28700.0,Itse,"Suomesta, Ulkomailta",,,,,,,,,,,,
23/10/2024 15:31:59,Palkansaaja,"Kyllä, laskuttajasta palkansaajaksi",31-35,Miäs,11.0,Tietotekniikan Insinööri / Bachelor of Engineering,-24.0,,,,,,,,Oulu,Konsulttitalossa,100.0,0.0,Software Developer,4000.0,50000.0,,Ei,Ei 50-50 palkkamallia :(,
23/10/2024 15:33:29,Palkansaaja,En,26-30,nainen,8.0,Tietoliikenne,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,70.0,Senior Full-stack developer,5000.0,65000.0,palkka + lomarahat,Ei,,
23/10/2024 16:18:27,Palkansaaja,En,15-20,Mies,4.0,Lukio,60.0,,,,,,,,Jyväskylä,Konsulttitalossa,100.0,100.0,Web developer,2900.0,,,Kyllä,,
23/10/2024 16:58:34,Palkansaaja,En,26-30,,5.0,Yliopisto,12.0,,,,,,,,Turku,Konsulttitalossa,60.0,10.0,Lead Developer,2000.0,25000.0,"Yrityksen osakkeisiin 3,5% palkasta, jonka työnantaja tuplaa",Ei,,
23/10/2024 17:31:49,Palkansaaja,En,41-45,mies,4.0,Ammattikoulu,0.0,,,,,,,,Turku,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,0.0,Full Stack Web Developer,4300.0,53750.0,Kuukausipalkka + 4 vk vuosilomaraha (50% lomapalkasta vuosilomalain mukaan),Ei,,
23/10/2024 18:41:49,Palkansaaja,En,31-35,Nainen,9.0,Mediatekniikan insinööri,0.0,,,,,,,,Tampere,Konsulttitalossa,0.0,60.0,Frontend developer,4448.0,,,Kyllä,,
24/10/2024 08:46:26,Palkansaaja,En,36-40,mies,25.0,ylioppilas,30.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,web-arkkitehti,4500.0,130000.0,"olen yksi omistajista, ei välttämättä vertailukelpoinen siis puhtaisiin työntekijöihin",Kyllä,,
24/10/2024 09:34:47,Palkansaaja,En,26-30,mies,6.0,tradenomi tietojenkäsittely,3.0,,,,,,,,Oulu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,0.0,Full-stack developer,5250.0,65000.0,,Ei,,
24/10/2024 09:44:27,Palkansaaja,En,36-40,mies,10.0,FM,5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,50.0,Team lead,7000.0,88000.0,,,,
24/10/2024 10:54:48,Laskuttaja,"Kyllä, palkansaajasta laskuttajaksi",31-35,mies,4.0,ICT tradenomi,,0.5,Full stack,72.25,,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
24/10/2024 15:42:52,Palkansaaja,En,36-40,nainen,3.0,Taloushallinnon merkonomi,4.0,,,,,,,,Oulu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,3.0,Integration specialist,3450.0,46000.0,,Ei,,
24/10/2024 16:33:28,Palkansaaja,En,41-45,Mies,15.0,Yliopisto,0.0,,,,,,,Goforen alihankkija,Tampere,Konsulttitalossa,100.0,0.0,ATK-talonmies,6000.0,80000.0,,Ei,,
24/10/2024 17:55:30,Palkansaaja,En,41-45,M,20.0,DI,3.0,,,,,,,,Turku,Konsulttitalossa,100.0,0.0,,7700.0,94000.0,,Kyllä,,
25/10/2024 17:18:32,Palkansaaja,En,41-45,Mies,18.0,DI,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,20.0,Software architect,7000.0,87500.0,,Kyllä,,
25/10/2024 19:01:35,Laskuttaja,En,31-35,Mies,10.0,Tietotekniikan diplomi-insinööri,-6.0,10.0,Full stack,85.0,150000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,,,
26/10/2024 15:33:35,Palkansaaja,En,41-45,mies,25.0,ylioppilas,3.0,,,,,,,,Oulu,"Tuotetalossa, jonka core-bisnes on softa",80.0,95.0,devops / systems engineer,3380.0,40600.0,,Kyllä,,
26/10/2024 21:57:24,Palkansaaja,En,31-35,Mies,8.0,Diplomi-insinööri (Tietotekniikka),4.7,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,10.0,Team lead / Full Stack Senior Developer,6300.0,78750.0,,Kyllä,,
27/10/2024 14:10:00,Palkansaaja,En,36-40,Mies,15.0,Diplomi-insinööri,1.0,,,,,,,,Tampere,Konsulttitalossa,100.0,100.0,Projektipäällillö,5275.0,66000.0,,Kyllä,,
